-229.878876,87.782257,-0.691038,1.711303,-232.732910,-53.694538,-578.488342,99.917076,19.847294,-0.559623,2.229158,99.653961,154.029068,0.000000,-31.705793,35.603752,-0.479405,-0.892368,-24.922699,30.965157,-122.752197,28.153950,19.483219,0.785376,0.342432,24.214512,98.442398,-15.727064,-9.274805,13.162120,-1.396967,2.954915,-6.794600,20.159977,-71.336029,-16.249653,16.525808,-0.583886,-0.357668,-13.252192,20.465050,-64.935234,-4.601894,10.707863,0.636293,1.005547,-5.488814,36.612099,-35.148750,-2.260762,8.900365,-0.002809,0.201181,-2.196778,26.515778,-33.948223,-13.746919,8.715964,-0.287240,0.133253,-13.232592,11.763388,-43.333366,-2.794633,7.913306,-0.052414,-0.119594,-2.961799,20.895220,-27.947193,-5.377184,7.589734,-0.072365,0.546059,-5.370244,19.297756,-39.204422,5.950937,8.033734,0.165510,0.405311,5.775155,37.717743,-19.744366,-1.943975,6.503719,-0.338112,0.781148,-1.824274,16.516354,-31.586271,2139.145405,346.520704,0.151885,-0.138419,2147.840960,3388.936727,1265.881167,2024.798719,502.400586,0.207883,-1.245150,1954.671988,3079.176674,1179.679160,12.289965,4.136679,1.465676,3.923534,11.569370,37.350253,4.471298,15.112774,3.926372,0.445685,0.749274,14.918146,36.944133,5.252597,20.089229,4.693301,0.237633,0.009671,19.798604,39.481761,7.654171,20.056436,4.372020,0.555877,0.385946,19.530941,40.706840,9.787131,19.632246,4.553703,0.488503,-0.258404,19.097737,35.807987,10.858071,21.705492,7.182124,0.848220,-0.031026,19.859124,46.756956,10.998171,50.521210,4.558999,0.370306,-0.692021,49.522439,62.475387,31.256487,0.011969,0.016449,3.164412,16.911204,0.005304,0.193434,0.000138,4037.691749,1081.065015,0.896668,-0.218509,3596.044922,7342.822266,2174.853516,245.554923,537.010452,14.029617,255.784249,198.124918,11025.000000,21.554252,0.059546,0.054395,1.326819,1.001278,0.041119,0.247168,0.000031,0.110148,0.035386,0.511565,-0.207545,0.106934,0.219238,0.038574,161.499023
-58.759983,78.383156,-2.293319,6.325850,-36.043610,48.038895,-511.994171,102.174583,27.640133,-1.481509,3.877948,106.205414,169.544189,-26.331001,-74.388786,28.758419,2.379035,6.363247,-81.391640,70.924690,-124.811234,71.846153,13.212665,-0.497046,1.173380,73.295547,118.017990,0.000000,-22.509415,11.014618,0.625983,0.827197,-23.165905,23.269291,-48.811909,26.324829,14.851701,-0.605863,0.126756,28.963715,59.697426,-27.295265,-13.869344,14.272989,0.637411,1.096869,-15.509920,39.693871,-60.038872,27.727327,10.719406,-0.763049,0.904656,29.132853,62.071152,-16.173391,-7.036400,10.403953,0.114450,0.348872,-7.435698,25.335466,-49.709030,15.586061,7.067278,-0.133735,0.240645,15.708314,39.971371,-11.136939,2.028144,5.996357,0.247296,0.067491,1.772855,23.384052,-14.848471,3.909802,5.645793,-0.093031,0.416303,3.987988,22.096157,-20.237991,5.558270,5.941861,-0.270355,1.304526,5.653122,32.206657,-20.211781,2480.686371,509.864970,2.317222,8.051095,2390.438846,5287.421059,1370.575407,1808.473190,286.372722,0.644903,0.637258,1786.339572,2781.671043,1202.544531,21.056127,5.074375,0.903141,1.652208,20.421243,47.504828,9.045317,13.040974,3.812068,0.549176,0.018595,12.617746,27.558058,4.257022,15.077181,4.134554,0.752016,0.512167,14.491982,32.804214,6.619208,15.788715,3.499331,0.822146,0.547131,15.163149,31.081002,7.880235,15.890097,3.068629,1.534087,4.022772,15.266790,35.473623,8.588425,24.820512,6.641540,1.629651,6.355586,24.684690,62.064343,12.822759,54.957701,5.185886,-3.199069,21.114924,55.634739,66.359823,12.309496,0.001154,0.028185,35.406601,1251.751669,0.000308,1.000001,0.000002,4364.045369,870.375404,1.278430,1.425491,4112.841797,7127.490234,2799.316406,235.238910,1019.701084,6.875450,51.307834,62.626490,11025.000000,21.554252,0.180172,0.080194,-0.230214,-0.703719,0.199099,0.380271,0.000007,0.168526,0.056389,1.520112,5.108370,0.161133,0.456055,0.036621,135.999178
22.980755,78.288696,-2.566375,8.765164,46.343365,111.906097,-484.147095,81.227043,18.782646,0.827834,1.104808,78.390320,146.875946,0.000000,-18.146282,11.827201,-0.501403,1.281791,-17.361568,24.077793,-68.416534,42.266724,9.323540,0.657156,1.166665,40.877838,81.517647,0.000000,7.031270,7.372533,-0.147861,0.411441,6.967807,30.582935,-20.738636,30.109579,7.612342,0.135672,-0.351187,29.786140,50.636456,0.000000,-4.249978,7.102972,0.223653,0.122438,-4.748688,17.263313,-26.644531,16.983940,6.968907,0.213050,-0.209160,16.824173,39.771484,-1.706632,1.223391,7.436268,0.440729,0.156543,0.698407,27.670158,-18.319313,7.438303,7.399521,0.054212,-0.390203,7.048303,26.436283,-13.918287,2.917364,6.829264,-0.080905,-0.148156,2.977928,23.547644,-18.467079,8.173871,6.494198,0.245211,-0.210991,7.663153,29.780430,-10.104324,0.522407,8.303244,-0.246156,-0.176523,0.640455,21.404606,-24.790382,2377.088005,429.736676,-0.554340,-0.066899,2428.556243,3356.911894,1089.795411,2366.459212,245.787093,-1.243209,1.510031,2418.456401,2951.653688,1542.438908,14.932047,4.382840,1.332476,3.769390,14.183286,41.427905,5.552722,11.298264,3.148322,0.664446,0.703638,10.946225,26.164119,4.587845,14.409225,3.224594,0.568753,0.599320,14.107548,30.031318,6.011337,15.386370,2.760808,0.373834,0.191447,15.315377,27.582092,8.689657,15.998916,2.265170,0.443154,0.024343,15.826100,24.488774,10.703481,15.452797,2.292249,1.330822,3.797326,15.075452,28.067695,10.538788,56.090365,4.472805,-0.042535,0.492518,56.136236,67.793610,29.323794,0.016842,0.012245,1.333302,2.685511,0.014317,0.082534,0.000209,5126.257522,833.564385,-1.239820,1.041039,5351.000977,6782.958984,2508.618164,91.818470,479.088858,18.898268,417.498828,34.376069,11025.000000,21.554252,0.391829,0.132689,-1.253475,0.871384,0.430548,0.595474,0.000315,0.096429,0.030616,0.307735,-0.404522,0.094238,0.187012,0.025391,103.359375
-86.674934,80.969460,-1.928873,5.541046,-72.156128,56.251183,-528.789490,93.435463,22.529476,0.130592,-0.033361,91.699249,171.271210,0.000000,22.578243,12.374180,-0.235921,-0.143449,23.205799,54.630943,-19.343836,26.887831,8.490611,0.325925,-0.016153,26.278015,58.063351,0.000000,11.668091,9.316613,-0.395870,0.119912,12.300939,36.615868,-25.726540,16.335453,7.686356,-0.297943,0.775522,16.658680,44.156174,-20.279585,6.824562,7.071032,0.231684,0.660325,6.689211,38.465965,-19.239143,4.365936,7.000439,-0.236226,0.473437,4.538935,26.817091,-26.494816,-4.108075,6.873048,-0.287084,0.410030,-4.066189,15.846765,-35.069389,-0.955495,7.086567,0.091002,0.322523,-1.218400,24.580593,-23.241293,-8.615518,6.813073,-0.546089,1.661851,-8.284676,13.341909,-44.636566,-4.169510,7.781576,0.259199,0.334808,-4.567698,28.017052,-29.236649,-5.704287,7.210343,0.452092,1.157051,-6.050763,30.454559,-30.080881,2146.233218,645.951335,0.248853,-0.667430,2106.077578,3887.711134,759.709337,2686.361365,419.954605,-0.429811,-0.541584,2738.499305,3568.776818,1534.093909,21.565560,5.067500,0.961336,2.785996,20.933587,51.914348,4.337050,14.691576,3.891385,0.528214,0.483880,14.454063,29.780556,4.315640,19.261673,4.434818,0.269724,-0.023036,19.060338,32.901289,6.584512,19.085391,3.802077,0.188616,-0.119343,18.916401,31.113452,7.779025,20.317231,4.350072,0.716914,0.657410,19.831589,40.361569,9.865481,19.545860,4.675870,1.067277,1.089296,18.692688,39.509602,11.311628,49.238577,3.864369,0.678331,0.812394,48.578060,64.014699,31.352497,0.011361,0.014306,3.205039,19.301541,0.006029,0.175672,0.000073,5214.269294,1686.986220,-0.217868,-0.953396,5307.934570,8559.448242,1238.159180,77.245588,433.197214,24.930834,626.969769,46.432679,11025.000000,21.554252,0.203659,0.074519,-0.810100,0.616576,0.216194,0.397568,0.000144,0.068544,0.031864,1.065333,1.313177,0.062500,0.218750,0.018066,99.384014
-114.039955,67.285614,-0.492011,2.432786,-117.641479,57.244816,-528.061707,78.742775,17.671537,-0.363291,0.575778,77.743011,123.249542,0.000000,-9.726914,22.442593,-0.063055,-0.440654,-9.212389,51.116074,-70.072144,28.108242,14.886898,-0.492723,-0.304779,30.485430,64.294899,-20.485247,2.702183,9.929120,-0.886293,0.796719,4.547302,27.281620,-36.750198,2.316139,9.408091,-0.129671,-0.238926,2.455946,28.729950,-27.818089,-1.592911,8.679802,0.557285,0.647036,-2.285280,34.489872,-26.486767,9.150569,8.423795,-0.575925,0.445741,10.064586,31.192574,-19.397055,-6.532353,9.342039,-0.822727,0.627217,-5.027315,15.273027,-41.135590,5.242497,8.874143,0.774055,1.201401,4.411064,39.464844,-23.121054,-2.764504,7.182771,-0.743133,1.389647,-2.122155,17.116508,-39.469700,0.168703,6.549737,0.237763,0.349995,-0.002782,25.213234,-20.760311,-7.600744,6.361000,-0.204525,0.320728,-7.129439,16.970493,-33.204697,2503.924728,484.049372,1.371796,5.105878,2470.083376,5477.558773,1215.382971,2501.961050,346.045226,0.163321,-0.635024,2493.683762,3469.452102,1716.981490,20.357974,5.163225,0.605117,1.504862,20.111976,53.090960,4.991908,15.536982,4.429132,0.314912,-0.022008,15.145166,30.868692,1.706598,18.671226,4.511336,0.452885,0.058328,18.267733,34.709433,4.536503,19.350955,4.203367,0.237969,-0.518184,19.214918,31.717028,9.010721,19.314467,3.897195,0.642912,0.167593,18.771209,32.747852,10.132764,19.360549,3.915167,1.095163,2.098687,18.856181,40.185187,10.868402,50.969396,3.902170,0.892709,0.932857,50.196668,67.679369,37.615575,0.021021,0.024488,4.282602,27.365196,0.013040,0.235544,0.000765,5246.003748,1192.720202,0.360171,-0.411501,5232.568359,9054.711914,2810.083008,154.493330,554.672076,16.426760,291.838544,72.462899,11025.000000,21.554252,0.110844,0.068630,0.928227,0.087148,0.091085,0.341031,0.000432,0.116992,0.040131,1.344237,6.104831,0.115723,0.392090,0.032715,107.666016
-323.301422,59.542984,0.054810,1.474591,-330.050049,-116.365585,-622.880249,130.515823,28.233644,-0.139369,0.401500,130.709167,218.244904,0.000000,32.210487,14.481143,-0.375820,0.075309,33.430538,78.064926,-25.401764,24.281605,12.044485,0.143547,0.226724,23.932966,67.647621,-17.962105,4.273461,8.889811,-0.147898,-0.078408,4.535237,33.808823,-28.993868,17.487244,9.391357,0.329193,0.187700,16.699276,53.180092,-12.814724,4.425826,9.410557,0.321851,0.073898,3.740564,37.032284,-24.115559,5.090779,8.777829,0.415997,0.192188,4.449114,34.977417,-23.324455,-0.567365,10.416614,0.372940,0.153205,-1.104397,39.104740,-25.698860,5.236447,10.621769,0.131590,-0.056545,4.619701,39.663773,-27.973572,3.802903,9.956649,-0.111755,0.240916,3.941641,42.542793,-26.373363,5.722805,10.131179,-0.029552,0.215774,5.721018,39.144287,-27.363422,1.527643,8.740298,0.059777,-0.198251,1.515252,27.587862,-25.774647,1270.748570,543.896975,1.263994,2.356289,1157.439196,4403.787514,355.672854,2009.912230,537.361697,0.023595,-0.609550,2002.255062,3351.237142,600.442990,18.318405,5.041852,0.566603,0.643553,17.917108,43.082075,1.398357,15.585069,4.068261,0.428337,0.233490,15.311858,33.265315,5.364507,21.181893,5.098297,0.273933,-0.083282,21.022277,42.952226,7.172022,21.753491,5.256960,0.493753,0.123837,21.252268,41.116995,8.677533,20.208086,4.862244,0.722399,0.351473,19.489343,38.134467,10.614770,16.234433,3.190092,1.733549,4.993521,15.484313,39.403857,10.842778,49.211184,4.290061,0.587934,0.713637,48.336201,66.955186,27.337574,0.003156,0.008154,6.626767,56.250123,0.000885,0.109173,0.000001,2623.982923,1702.009251,0.978284,-0.027534,1884.155273,8441.015625,215.332031,119.674981,467.536045,19.880469,454.750036,58.666846,11025.000000,21.554252,0.039120,0.019722,0.735005,0.631698,0.036309,0.125707,0.000093,0.041425,0.025020,1.692417,5.253782,0.037109,0.222656,0.006836,172.265625
-73.601692,53.637112,-2.061600,12.512677,-70.789085,47.228050,-554.781860,76.015388,20.956678,-0.194608,0.624235,75.434715,130.878159,-4.238579,-4.589032,16.900156,1.072241,2.804469,-6.413903,65.996094,-57.833786,31.970930,13.886464,-0.232664,0.047156,31.702045,74.313522,-15.408531,1.491886,10.715880,-0.417241,0.471510,2.383912,29.101414,-38.785385,8.328083,9.839946,-0.324446,1.936282,8.876951,49.173409,-39.272091,-2.847846,8.179276,-0.278613,-0.079280,-2.373976,25.565144,-27.092932,-0.096772,9.669529,0.335729,0.327288,-0.463139,38.661907,-26.201561,-12.757122,10.484605,-1.031707,3.237674,-11.601136,13.536135,-77.600540,4.027718,9.522404,0.602845,1.098902,2.904498,47.951344,-23.524530,-7.014005,8.452651,-0.190711,0.343760,-6.173467,28.300438,-37.970612,3.354693,7.075774,0.109192,0.053718,3.046149,26.756573,-18.648849,-5.418105,9.713893,0.169944,0.746033,-5.368715,31.755760,-39.942638,2737.464956,750.510570,1.972583,5.508735,2632.954635,6432.035120,1292.364283,2576.126187,370.544881,0.878127,1.128962,2551.034248,3834.190225,1743.646686,21.443654,5.065072,0.953855,2.073707,20.824193,47.158627,3.865324,15.604558,3.832535,0.278001,0.032754,15.447930,28.787664,5.736203,20.524105,4.490425,0.096984,0.043353,20.680747,40.181948,6.741350,19.495076,4.019007,0.428200,0.120496,19.202794,35.828518,9.273656,20.350029,3.945907,0.317656,-0.449657,19.923544,32.880715,10.779336,22.145978,5.486080,0.937332,1.826547,21.447514,52.071112,11.644038,53.168318,6.217193,0.675451,-0.127222,52.028071,71.390059,34.352815,0.026768,0.031214,2.233283,5.519556,0.015397,0.209045,0.000295,5604.560679,1367.680885,0.893128,0.788032,5555.566406,9668.408203,3068.481445,215.691457,1022.232993,8.985527,81.777647,92.371235,11025.000000,21.554252,0.130263,0.043857,0.299635,0.610339,0.127563,0.286591,0.000549,0.143982,0.060529,2.299914,9.972581,0.136230,0.564453,0.031250,129.199219
-34.033367,46.470020,-2.892380,23.545252,-29.887693,69.390831,-562.448425,92.510193,22.682100,-0.139058,0.775050,94.210907,163.751129,0.000000,-9.563148,18.645456,-0.311374,1.053969,-8.034488,54.248798,-76.849808,37.902657,18.133276,0.643276,0.404014,35.351860,110.083221,-5.973547,-4.327791,11.942520,-0.143324,1.040124,-3.709023,38.431236,-52.044529,10.455105,10.396291,0.641640,1.404732,9.493378,58.538773,-26.813820,-5.540428,8.816903,0.074270,0.968793,-5.344302,37.511246,-35.534615,5.119713,8.969659,0.779646,1.475668,3.930443,51.514271,-21.569502,-2.606188,8.459085,-0.466966,1.266453,-2.324546,24.599068,-42.036915,9.744279,8.790284,-0.204268,1.626374,9.659168,43.110481,-36.135731,-8.946797,7.524725,0.052171,1.427008,-8.752442,28.826229,-40.460651,1.482326,6.972396,0.123839,1.469753,1.151595,34.465820,-30.824760,-8.919246,8.696946,0.055816,0.628481,-8.677008,30.508101,-38.107872,2471.490327,603.631968,1.589356,3.944410,2325.947491,5847.458230,1297.186704,2448.407443,361.035785,0.522905,0.960396,2448.769012,3877.835582,1558.646009,17.717602,5.090329,1.397616,4.063740,17.109725,49.149396,4.510368,14.159594,3.899063,0.592535,0.534632,13.615402,32.725449,3.513272,16.835130,3.835086,0.486415,0.153619,16.555017,31.154701,7.681124,16.855993,3.252122,0.469899,0.236712,16.551286,32.503452,7.474779,16.639919,2.721654,0.560444,0.447673,16.336405,27.226183,9.311601,19.680680,5.562676,1.168302,1.018165,18.130351,40.139217,10.622474,54.521778,6.611344,0.429136,-0.569620,53.630733,73.703550,37.424551,0.025687,0.030127,2.694775,9.717493,0.016159,0.237113,0.000086,5199.994193,1167.306020,0.967752,0.954913,4963.403320,9453.076172,2648.583984,110.244336,638.005885,13.584787,194.968119,43.769814,11025.000000,21.554252,0.169053,0.043260,-0.357852,0.907344,0.168007,0.278539,0.000497,0.127193,0.049546,1.907172,5.693454,0.116211,0.402832,0.044922,99.384014
-134.521805,116.998924,-0.884576,0.635784,-113.602722,94.778847,-487.361847,55.457996,33.334953,-0.387388,0.030655,57.914490,138.561737,-61.974487,-0.536576,33.907963,0.144087,0.050047,0.415365,103.790878,-94.660126,24.188499,21.415380,0.180080,-0.123072,22.117477,92.488510,-42.706841,11.350375,20.418327,-0.286324,0.084317,11.820786,66.139221,-57.246346,19.468716,18.737677,0.859555,1.259125,17.955988,94.601830,-21.988657,5.997207,16.413214,0.015686,0.716688,5.660527,62.299545,-60.054451,7.468923,12.040018,0.079977,-0.288868,7.061069,42.512749,-29.319954,3.478671,12.217786,0.020978,0.277096,2.933260,42.707954,-44.229088,6.788448,12.124302,0.195903,-0.303248,6.431700,41.952431,-25.186626,1.939445,9.475951,0.253681,0.351905,1.990256,37.473782,-37.193676,6.701787,9.475977,-0.095200,-0.026788,6.932623,33.282375,-24.588985,2.452460,10.385763,0.301918,0.061677,2.047422,39.113743,-29.004181,2902.748588,1211.791818,0.458258,0.435370,2832.706870,7585.661423,150.569110,2719.824469,583.428260,-0.213225,-0.267487,2703.561017,4055.320167,594.247172,19.601111,5.492709,0.546651,0.714101,19.218815,45.137525,5.633242,15.256776,5.312716,0.154413,-0.038690,15.175429,36.072505,2.174335,19.188701,5.789929,0.274936,-0.277375,18.982424,38.769822,4.755981,18.719930,5.347894,0.283649,-0.802336,18.040054,33.135304,6.233183,19.235811,4.947928,0.672092,0.224868,18.696991,35.914234,10.299061,18.587023,4.590480,1.144346,1.389230,17.614298,38.356324,10.558359,48.463393,4.882863,1.123031,2.839473,47.402061,68.940140,24.905574,0.042173,0.061616,2.105542,4.695190,0.013116,0.367956,0.000001,6085.881810,2221.999391,-0.403432,-0.336566,6061.596680,10131.372070,64.599609,418.250885,1648.038243,5.979141,34.987122,55.988181,11025.000000,21.554252,0.168997,0.117532,0.564050,-0.633546,0.140086,0.488513,0.000086,0.134291,0.100783,1.129343,1.710540,0.119629,0.653809,0.004395,95.703125
3.568290,81.110809,-2.683103,8.185176,31.243393,91.389603,-501.338562,67.687820,20.868805,-0.193801,1.043515,68.117935,132.923676,-21.625246,-20.920246,16.666037,-0.170966,-0.315118,-20.782114,19.013769,-72.002998,39.997829,14.448844,-0.055038,1.091964,39.492146,84.280144,-15.264513,10.719235,8.072260,-0.200100,0.621831,10.963762,36.650902,-22.969830,20.258156,8.976400,0.210381,-0.390349,19.388134,52.328785,-5.074448,4.386543,8.069621,-0.555382,2.806403,4.408742,28.761835,-44.488308,14.112544,7.972599,-0.104295,0.065250,14.195396,40.844063,-13.336054,0.570607,7.195626,-0.283236,0.584988,0.639166,27.154610,-29.166506,12.499892,6.657437,0.140313,0.183884,12.095973,33.713902,-10.637390,-1.437198,6.264838,-0.022842,-0.082488,-1.534419,15.888039,-22.739246,8.942340,6.799739,0.004853,0.180982,8.608654,28.972630,-22.470419,-3.234494,6.229507,-0.207069,0.816432,-3.032348,19.805799,-33.366131,2704.807281,547.240044,0.677064,1.873409,2644.574011,5604.346531,1092.104763,2483.889194,329.635366,-0.028986,-0.438060,2487.906496,3449.831562,1628.956821,21.377431,4.804981,0.937501,2.423786,20.756484,50.309446,5.991829,14.092942,4.032284,0.653600,0.914825,13.784458,33.837417,5.143425,15.840462,3.771721,0.568321,0.824113,15.592203,37.244508,5.945189,16.216423,3.086713,0.408587,0.171607,16.004171,30.015954,7.796136,16.133699,2.703154,0.912123,1.223557,15.751992,28.654749,9.966896,18.137004,3.495712,1.058317,2.039164,17.576149,40.199232,10.293768,53.535631,5.498323,0.202072,-0.703276,53.172060,69.999472,35.322778,0.025887,0.028917,4.783184,39.309429,0.018361,0.345612,0.000113,5525.103991,1150.971263,0.412688,-0.491008,5372.534180,9108.544922,3100.781250,128.709633,605.720893,12.812516,198.760026,48.222219,11025.000000,21.554252,0.305956,0.110196,-1.358258,0.659225,0.352820,0.456695,0.000263,0.113347,0.044232,3.064461,19.045472,0.106934,0.506836,0.015625,112.347147
